text,valence,arousal
"The location near the railway station and the city centre is good Easy access and so onThe room is small and the refrigerator did not work The price may be reasonable for London, but is still high in relation to what you get",0.21473493762437268,-0.11143602975516981
"Great location, clean room and helpfull staff If you are staying for more then a few days it may be a little small But overall great stay",0.47806722513438,-0.22980514297752402
"amazing locationrather tired decor, shower switched between cold and hot  we used the stairs as my friend does not like lifts, the back stairs were grubby and not very welcoming",0.15030857326861297,-0.2144529012671102
Ovation Is paramountNothing really,0.08381930940991467,0.08810297629082978
location close to where we neededlifts waste of time not enough lifts every floor had 10 plus people waiting so 1015 mins wait for a lift  stairway not found sinuses fire exit but could leave as door had alarm in it nightmare,-0.07941270218000962,-0.14133860503436196
"Its locationThe lift was slow, old and did not feel safe

The breakfast was really bad  when we booked there was no mention of optional additional costs Regardless there were limited options very low quality

Uncomfortable beds

The option of a double bed was selected and we were given 2 single beds",0.30552167635964633,-0.22481258509757365
"Location, colazione, camere abbastanza nuove",0.11043302971520041,-0.22466146530735417
"Het bed was goed en het ligt op een goede locatieHet personeel is niet vriendelijk en lacht nooit Ook is het heel erg warm op de kamer zelfs met airco Ik sliep met airco, maar je voelde er niks van",0.1420829126218089,0.06202233757563165
The hotel is in a great location quieter than other areas but pubs and restaurants near and tube station near toOur bathroom was very cold with no heating in there which was a bit of a downer but room was warm and comfortable,0.3455016053147527,-0.2843474215979157
Location was goodRoom was dated with paint peeling but fine for a onenight stay,0.41698101977231516,-0.1657850914022975
"Check in , friendly stewards at the desk Chamber was ok, clean, enough room for 3 people We had everthing we neadBreakfast too many people, a little room for the buffet
The noise of the metro
We had to pay for our luggage, for a few hours that we wanted to stay longer in London in order of the Eurostar And i had to pay this in cash Didnt expect that because we spended already a lot of money
Waiting for the elevator One was out of order",0.03372167899130284,-0.03368214632970724
Just a nice hotel and staffCouldnt turns the lights off in the room,0.18826411682954383,-0.01711997543816908
location,0.20378387375292503,-0.12195522756349644
Excellent location  Clean and comfortable roomWalls are very thin  You can hear the conversations from the rooms around you and I could hear snoring throughout the night from the room next to mine,0.48050760686509075,-0.08028425644229575
"Such a cute quirky hotel Bit more compact than I expected but was comfortable and I loved the controls for lighting, blind and smart TV",0.3097726629184515,-0.13934812799324198
Amazing decorNo jacuzzi,0.14289747360104835,-0.22490604078925006
"Excellent location, underground 2 minutes farNo wardrobe in the room, bathroom really small",0.14246507061040548,-0.29080391711872633
Great location Friendly staffThe room hadnt been cleaned properly The chair in the room hadnt been fluffed from the previous guest and there were candy wrappers in the seat,0.16912374760833193,0.008236493540009052
"Location is goodWalls are paper thin, you can hear everything from neighbors Breakfast not included in a 200 night Rooms are small and very old  It does not feel like in the pictures at all A total downer",0.06102057648289805,-0.12563003192957795
LocationBeds were not comfortable and wifi reception was not good,0.1089602922581537,-0.13528514414503215
I liked afternoon drinks in the restaurant,0.47375317703076075,0.051742259680154785
Great locationso near the tube,0.13110209177174967,-0.09220715901715498
"the location of the hotel was perfect the rooms were totally silent at night despite being on a main road great location, staff were good but the breakfast was simply amazing  i couldnt have asked for a better breakfast buffet 5 stars for the breakfast the rooms were a little on the small side",0.2462625575174127,-0.10994267955872035
"upgraded to executive suite
breakfast
staff helpfulno bottle of water on the suite or in the fridge 
bottle of Pinot Grigio at 42 expensive",0.23096213113911315,-0.21947162800070474
The room and staff were amazingLoved the property,0.590450243372347,0.10203404668367277
the hotel was lovely and the staff where really friendly and did anything they could to helpthere was long wait at the bar cause there was only one member of staff on the bar and lots of guests to serve would be better if there was two members of staff running the bar also when it came to the day where we checked out we couldnt have a shower or a bath the in the morning before we left as the hotel boiler was broke this  was a huge let down for the hotel as guests should expect to be able to have a wash the morning of check out i was really dissapointed by this,0.13467066905942304,0.10315830998651798
"The locationThe room size , and the matress was very hard",0.08880988044980484,-0.045783335946006455
location and was more up market than I was expecting for what I paidRoom was very small Breakfast could have been better for 15 I cut my breakfast bacon and thought I heard it oink it was that undercooked,-0.004600046783778879,-0.08610468114926224
Fantastic location  great staff and service,0.6127606686768405,-0.09039961331643279
"Querky hotel, lovely atmosphereHash browns in the morning were very dry and soft",-0.25687474148579004,-0.1385270420384405
"Great location, beautiful rooms, helpful staff, could hardly have asked for more",0.406430817102879,0.052450522445416134
"It was exepcional good Staff was friendly, location good Breakfast  goodNeed better wifi",0.056826874135492644,0.23048488693809752
"Great Location Clean and comfyEverything was great but keep that in mind that this is a tour group hotel Very clean, very comfy, great bed, great wifi but always crowded Checkin takes forever because of large tourist groups and it can be very noisy sometimes at nights because of those large groups I dont mind that so id definitely go stay there again",0.1984686588250011,0.23255230578514208
the location is perfectthe first night they gave us a room in the basement which was literally awful,0.16372216165419912,0.24636639427900964
"Unexpectedly lovely hotel in terms of deco, facilities and ambience Friendly, helpful team at the front desk and at breakfastTraffic noise from the street Very busy location with what appears to be an ambulance station opposite Perhaps rooms at the rear are quieter  However, the hotel itself was very quiet and serene",0.1860356641555414,-0.07336934191400475
"Comfortable clean room  Restaurants close by Paddington underground and buses within walking distance, taxis easily hailed outside In general was perfect for our needs1030 check out",0.5792603251937487,-0.052860882569952694
"Had 1 breakfast it was absolutely fantastic, location was perfect for sightseeing and shopping
Big large room, best bed and bed linen everBar not open on Wednesday night",0.5193296024274112,-0.0058142861382584525
"The staff was niceIt looks like a old dorm, the first room we got was terrible and nothing like the pictures The hallways are dirty and smell kind of bad Could not open the door to our room fully Not possible to adjust the aircondition",-0.048489003432053285,-0.12870124373155975
"The staff went above and beyond, so kind and helpfulNeeded a microwave in the room",0.22535456658577663,0.036550529045434
Cosy and well situated hotelSmall room and small uncomfortable bed Had expected better at the price paid,0.19487900672854558,-0.0647870967053773
"From the moment we walked in staff were kind , polite and very helpful Elliot on the check in desk was so nice and nothing was a problem for him as were all the staff  The facilities were excellent nothing was left to chance The breakfast was great value and very enjoyable I asked the chef to make me an omelette which he did and it was wonderfulNothing",0.307444651536654,0.0278492844811598
"central location, helpful staff, comfortable room, great view, fantastic breakfastwould liked it to have been cheaper, but you do get what you pay for",-0.17145779535557332,0.043306509548245456
"Absolutely perfect for a one night stay right in the centre of London Considering the reasonably low price I was not expecting much However the amenities were spot on, the room was clean and very comfortable and bathroom a decent enough size The options for a late checkout for a few extra pounds was really helpful The bar had an OK selection, although with so many other places nearby it was not really a problem The staff were extremely helpful and polite I will definitely consider this chain againThere are only two extremely minor points I like to hang my clothes up There was only a very small area with a couple of hooks on to do this The bar was not brilliantly stocked, but again, there are plenty of other places nearby Very minor points",0.08829996744263184,0.01407167513131648
"Great location, perfect for an overnight stay  literally a short walk from St Pancras International
Basic but clean Felt safe  secure Staff friendly Bed comfy  shower decentNo window in the room but for one night it was fine  Some other reviews said it was noisy  traffictrain noise but I didnt really notice it  Im a light sleeper",0.22621298494224365,-0.20661848819609432
Very good breakfast Small room but comfy,0.35287602298240267,-0.3299136911477426
Location is accessible to places we planned to goIt would be nice if the hotel can provide hot water or just even install dispenser with paper cups Just add more hooks for hanging on the wall,0.5456715261618295,-0.15501843500401827
NothingThey gave a room I  4th floor without elevator or someone to carry my bags,0.03030264333551913,0.09611806701390607
"Rooms well lit and well equipped, reasonably new and quiet, if small Very good hot and cold breakfast Lots of staff, professional and helpful",0.3400196190618386,-0.17708329790350452
Location is really good for getting about with Proximity to Paddington stationSize of the rooms are ridiculously small because ok if single person but way to small for a couple,0.241792117373001,-0.09769918961760996
"The location and the bed were perfect Everything you need for a short stay, a warm comfy place to sleep and a friendly staff to help you check in and out Because there are no windows, its very quiet and cost for sleeping, I slept like a babyThe shower couldve been better, it was somewhat broken But it got resolved quickly",-0.08484694074172834,0.030862842131989258
"Great location, room was a good size too with great facilities smart tv, spacious kitchenette, sofa bed ectEvening of 14052022 I arrived with my friend  and we both had multiple bags and luggage After checking in , the male receptionist refused to help us with our bags When we asked about a Porter he LAUGHED and said the Porter trolley was broken The two male receptionists on duty then watched us, two young women , struggle with our bags we had to make a few journeys  I have never had to do this in a hotel or been laughed at by reception  In the morning we saw guests checking in and a Porter helping them When we asked the staff why we had been told there was no Porter service they confirmed they do offer this service and we had been lied to for the entertainment of the boys on the front desk Not a good experience or feeling, especially with the price considered I would hope it was just those particular staff members who thought this was acceptable When we arrived to our room , the sofa bed was open for use , we folded it away so we could have more space only to see thick dust underneath it  Overall we didnt have  a bad time at Marlin Waterloo, but we were left with a bad taste towards the hotel and wont be visiting again For the price I wouldnt expect these things to happen",0.15210854446474847,0.3165544916133139
"it was a beautiful hotel, the staff were extremely welcoming and helpful we absolutely loved our staythe booking system for the spa facilities werent clear on the website we wanted to book an appointment for the day we arrived but couldnt as they were fully booked not an issue at all, as we booked an appointment for the next morning, just would have been useful to know the staff within the spa facility were not the most polite or helpful, that is the only critique",-0.04498272895050857,0.13361537437331725
it was clean and tidyvery very closed in,-0.08756350590023203,0.053558384529466194
"Staff were very helpful, good breakfast and location ideal near a tube stationI had booked a pay on arrival rate which I have done on many previous occasions   Prior to my arrival, bookingcom kept trying to check my credit card by putting through a charge of 1, this triggered a fraud alert by the credit card company and the temporary blocking of my card
Fortunately the hotel were able to assist on my arrival and I got my card to work but I would be reluctant to book this rate again if this is now the policy",0.28615786825195405,0.03856826475459939
"Excellent location, breakfast was lovelyBathrooms in need of upgrade, and rooms a little tired, but clean and comfortable",0.4626186918805979,-0.3636700385322511
"Breakfast very good location was quiet area,not to far from shops, theatres etcShower was cold and pressure to powerful",-0.11689053735858118,-0.11809144440508837
locationroom just a little small but very modern and clean,0.13060211491481333,-0.22001049802331557
"Fantastic room in the G wing which looked newly refurbished and offered a beautiful view of the street 
Breakfast was really nice and staff were very welcoming Location is excellentCheckin coincided with an apparent weekly fire drill at 3pm which was badly timed with customers arriving, and not communicated effectively to staying customers who seemed confused",0.44020954731387374,-0.015481424580090792
Excellent locationThe room was much too hot The breakfast would have been better if it included whole pieces of fruit,-0.040079994593116015,0.0722134669814468
good and clean room with enough spacethe layout  having to climb stairs to get to the room,0.46269051331315475,-0.22039576558140622
"Great location
Huge comfy bed
Large roomShower a bit dated",0.330975117677428,-0.142209001723755
"comfortable 
convenient 
rooftop terrace
air con
quiet
luggage holdstaff not v helpful when I asked them about the phone charger Id left in the room after checkout",0.323478610878105,-0.19839767264625563
"Great room, very clean Single bed bigger than expected",0.19621588153403474,-0.317117505807894
"Perfect location A few minutes away from the closest underground station, which allowed us to make our stay even better as everything we needed was accessible via tubeNo comments as there was nothing out of place Room was cheches before our arrival, so everything was freshly cleaned",0.22670690022612675,-0.15677553454501203
Front desk associate Set up taxi to LHR that was way more expensive than I have recently paid,-0.03047799488570927,0.09381737866201512
"Good location Clean Quiet Comfortable bedSmall room No privacy, glass door on loo and shower room",0.08555737442335092,-0.14022335783613826
locationthe property and room was a little bit tied,-0.017373221093146117,0.053265469050271144
"The room was just perfect for a solo traveller who just needed a place to sleep There isnt much in the room, but you should know that before you book, so it was fine the light switches next to the bed were handy  the location was really great, very central to everything",0.33461636952776713,0.14878596427041524
"Location 
Close to Russel square tube station 
Close to Brunswick where you can find supermarket and some eateries 
Walkable distance to most downtown areasRenovation going on outside the corridor and o think upgrading is in progress",0.29285057975251383,0.22201557275497766
clean efficient abs well positionedcramped rooms,0.2034683312569573,-0.12090437391614373
"Location is amazing , and room size was decent And neighbourhood is safe , metro station is just across the roadTo be objective, I will compare this hotel to rest of London hotels I ever stayed,  because there is no doubt that over all standards for hotels in London is well below standards of hotels in rest of Europe  at least  so in principle,  this hotel was good  However the beds could be more comfortable,  and washrooms could have more toiletries",0.1851528615329403,0.027373022751514348
"Beautiful hotel
Great staff
Great breakfast30 min walk from the concert in Hyde park but worth it",0.584990566099014,-0.12029392035271375
A great location a short walk from Paddington Station and Hyde ParkVery small room,0.45384717556296206,-0.13444988093551946
Ac worked wellNo sheets on bed Noisy aggressive neighbors above,0.029833569153007528,0.1450844432775831
"Funky decor, nice pool area  friendly staff, thanks",0.33595450662860604,-0.20547031349463163
"Very nice staff,hotel great overall,clean and well set up Thank you for the room decorationAbsolutly suggested for peoplesWe went to the bar twice ordered exatly the same thing 1 coctail i think name was twinkle and the double cognac1st time payed 27 and 2nd time the same thing was 16 this time we could see reciept and realized at the 1st time we been overcharged",0.10700971189569436,0.09568566614708202
Excellent location  expensive but standard for LondonPrice of breakfast as compared with Premier Inn when travelling with children,0.10852130335506505,-0.14469274851460837
"Stayed with Z JHotels so knew what they were like, never been dissapointed Chees and wine a good bonus to members",0.23464462884450565,0.1600795522092383
"Great location to Oxford Street and theatres We have stayed several times because of this Staff are always happy to help, and this time, as they were celebrating Chinese New Year, there was a performance in the lobby we were invited too which was a lovely touchThe lifts I believe this is being worked on, but its the only real complaint we have as they always take so long And a queue starts forming because of this",0.12162575272033868,0.27333484965496596
"Surprisingly contemporary, nice decor Lovely bar and dining area Staff were very goodNothing",0.2539590418004246,-0.08171215553086061
Room 144 was so noisy air conditioning unit running all night bottles being thrown out all night cold water tap not working properly toilet flush handle going round in circle,-0.042709506836199944,-0.028630562070591413
"The wait for breakfast table can sometimes be very long, some food items and cups run out and the staff manning the breakfast room is on the rude side",-0.31557426685217943,0.27484753218975605
"Clean and nice location Comfortable beds Staff was responsive to our needsRooms  were a wee bit small especially our sons single room Not a lot of extra room for suitcases and such 
Staff were cordial and efficient but a bit on the cool side Not much personality was shown Breakfast staff especially so hardly any interaction Just there to perform their duties",0.40083323477888,-0.030775346699843362
"The room was spacious, cosy and exactly what I expectedThe was no bar fridge",-0.01534137594262468,-0.1521141583982632
"Nice clean room nice big windows comfortable bed good friendly staff, lovely shower Minutes from underground bus coach and train station which is brilliant,  Minutes from so many restaurants and pubs, felt like a nice safe area to walkToo many stairs but I could have requested easy access due to my wifes condition, lack of storage, even hangers on main door or wall",-0.10143996441381226,0.10964480026974517
the air conditioning wasnt working so the room hotel was boiling the bed was like lying on a brick and the facilitys were awful,0.17138755005074732,0.1975977045066935
Clean hotel Very nice people that work there who try their best to help Great Wifi Has everything you could need for a short trip Maybe not the best noise isolation You can hear people outside your room in the morning Might wake you up around 0700 sometimes Also maybe smal room for the price i payed But i also knew what i was paying for,0.22000217699062025,0.09079680004370151
"liked the location, character of the building ,ease of checking in and friendly efficient servicethere isnt anything we disliked",0.10039959573377263,0.07808326541919258
"Easy check in, reasonable price, and comfortable room Very convenient for the tube and getting about London Lots of restaurants nearby and also supermarkets for everything you need during your staycould do with new carpet in the hallway and stairs, and laundry seemed to be in the hallway a lot A smart TVs would have been good to watch catch up tv or Netflix etc, but appreciate that you may not get that for the money we paid",0.3066159632107948,-0.29293811678127896
"Prime location for the tube and West end Stayed in a Premier room and was very impressed with the size and comfort loved little touches too Food was lovely in the restaurantWe were told breakfast was 18 each upon check in, but when we arrived for breakfast we were told 28 each For this reason only Ive knocked one point off the overall rating",0.22013207977176635,0.21116363650683112
"The location cannot be beaten in terms of view It was also nice that there was a good restaurant on the premises Having a bridge view room is certainly incredibleThe outlets were poorly placed with none by the bed, and none in the bathroom The room felt very basic with nothing particularly above average  a bit dated if anything",0.23135230618910255,-0.11567507222473844
"This hotel was in a really central location but was within a couple of minutes walk to buses and the tube if needed, we didnt Although the rooms are on the small side they are clean, with all mod cons and facilities, the bathroom we had was huge and had disability accessible  Everything was provided as in a grander more expensive hotel such as teacoffee, toiletries, hairdryer and you can purchase food and drink at the bar They also have a baggage storage room for you to leave your luggage  I would definitely stay again and will be recommending this hotel to my friendsNothing really, if I was being picky and this is personal choice the pillows would be bigger",0.39047619855227605,0.2503545599834711
Vegetables for breakfast were missing,-0.05865951210163695,-0.16047693464557494
really amazing staff  so kind and helpfulsmall lifts but staff super helpful,0.42876784713451277,0.22478499741383
"I liked how the bed was super comfy, everything was organized and clean Love how stylish the hotel is including the room Good customer service, pretty quiet chill place I could go for another time if I have the chanceLets not forget the spa, super good massages and facial loved itI didnt like the size of the bathroom, I couldnt even close the door while I was in the toilet I think they could remodel that a bit so people can have a bit of space in the bathroom The bathroom is lovely is just the space Also the food menu was very limited for dinner, the place looked amazing but I would of add bit more varieties on food in the menu",0.3485184339865864,0.2144410489911599
"Clean, spacious and good location Wifi issues a couple of times",0.16662481664358567,-0.1989367889408863
"Twin room was very spacious, with a double bed and a single bed, despite the listing saying two single beds Friendly helpful staff, great shower, everything very clean I have been staying here for a number of years and it is good value for money and perfectly located for events at OlympiaBreakfast is now chargeable when it used to be included although the price is reasonable, and if the room is ready early youll now be charged an early check in whereas, again, in the past, there used to be no charge for it",0.28877750136052227,0.21666359339845345
"Location n the staff are so friendly 
Room v comfortableBit expensive",0.36531550567542814,-0.004092861927137759
"Clean room with tea and coffee facilities The hotel is close to Paddington station for easy travelRoom service only until 2145, very small bar area, no gym This hotel is not quite 5 stars",0.3559393733747769,-0.16824146196754183
Clean tidy room Well located to explore London Continental breakfast was good Staff were friendly and helpfulRoom was pretty small but this is london,0.4902238318742248,-0.10348798913713776
"good location, clean and quiet roomsfixtures and fittings were tired Buttons missing of tap and my shower was cold and wouldnt warm up",0.05980615455285469,-0.06940225403996285
"location is great, quite, safe and close to restaurants, coffee shops, close to London eye  easy to reach
fast check in  out, great front desk team
room is spacious and beds are comfortablethe cleaning service is not good comparing it to my previous stay
some furniture need to be renewed",0.3759097255451736,-0.23007022812721079
"Close to Victoria station and walking distance to major highlights in Lo dob including theater district safe to walk around even late at night rooms are very tight with the beds, barely have place for suitcases initially was on the 4th floor  no elevator so be prepared to hike up with suitcases only had a small windowpane felt to claustrophobic so we requested a change of rooms which was no issue staff is very friendly did not eat breakfast at the place as there were great coffee shops around as well as grocery storessmall rooms no room barely to put suitcases or walk around the bed",-0.11632814393619376,-0.2343201610464649
Particularly liked the breakfastMusic too loud in rooftop bar and at breakfast,0.05844345587942508,-0.059211080647356966
"Great stay, lovely staff and super clean ",0.6200587479894378,-0.1686593642867014
"Lovely outside area 
Great size bed really comfortableNo mini bar in room fridge was empty No room service after eleven or didnt seem to be as no one answered the phone",0.13704210797850958,-0.16336031684225635
Location and easy access to and from city airportLiquid soap in bathroom instead of a bar,-0.08845819715600195,-0.13578997795564512
Friendly staffNone,-0.0033534985895430497,-0.16954729418663658
Good location and nice facilitiescouldnt turn the heating off in our room and it was very hot at night,-0.011214475175685669,-0.05170068465614905
"location and interiorCleaner woke us up at 730 am just to ask what time we are leaving  it really upset us, too early for knocking somebodys door, secondly staff should know what time the check out",0.06813267164826255,0.21633628254756387
"Location and size superb for London The family rooms accommodate two adults and two children wellOur room had a bathroom extractor fan that didnt work, a lock mechanism that was faulty on the door and a curtain rail that didnt extend the full length of the window",0.24665077571771618,-0.3707322610828487
Great location,0.30481990255778785,0.006896977898896775
comfort beds and great locationgreat location in the heart of London with 2 minutes walk access to subway,0.1286562609560677,-0.18237477203287916
"The location is great and a easy walk to many locationsThe staff is great and this is a fun hotel for younger adults The rooms are very small and have no bathroom privacy A frosted glass door is all that separated the bed from the toilet 
I paid extra for a window The window opened to another solid piece of frosted glass that prevented seeing outside or letting in fresh air 
The breakfast had very few selections and over priced",0.36987935475520783,-0.17508642965383672
"close to all attractions, subway and waterloo train station perfect accomodation if visiting for shows cafes and supermarkets nearby 10 Uber to regentOxford shopping areas during quiet times laundry was handy for a travelling familya little hot and stuffy in the room during evenings but this summer has been hot",0.3708011677437321,0.029911657606124055
The bathrooms are small if there are more than 2 people staying in the same room,0.1709002906232444,-0.13128774429778284
"Good location and friendly staffRoom was way too small, very noisy and a bit of a strong off smell in hall and outside room",-0.05389200184942965,-0.0341226256615336
"extra clean, breakfast a lot of fruit and croissant, eggs, juices,, very nice guys, quiete rooms , closed to tube",0.19667022241584864,-0.21544251895779595
I love this hotel ,0.5775685640679862,0.1870988869909247
"LocationStaff
Rooms",0.012210547655187502,-0.1077545546578298
Fresh and clean had everything we needed,0.19834961622727254,-0.18476369313134416
"A solo travelers dream a clean compact room in a great location  convenient to transit and fooddrink and street art Everything I needed and expected, and nothing I didnt Comfortable enough but not necessarily a room you want to just pass the time in  but if you are staying in your room in SpitalfieldsBrick LaneShoreditch, you are doing something terribly wrongNo complaints, but as with all Point A hotels Ive stayed in, the room  especially the bathroom   is small",-0.066220433719081,-0.08778071820186444
"the staff were freindly nice clean hotel right near the thamesPaid for breakfast, with an hour to go of breakfast time we was not allowed it because we did not book it the night before
confusing they could have dropped it off at the rooms if there is no room for people in the chaplin bar Thought that was not great of the hotel, not enough warning about booking it the night before, if u pay for somethung they shiuld honour it somehow",0.06770571601615903,0.08716394546414385
"Great locationLoud noises from water pipes, all through the night Very very small room I could have coped with the size of the room if it wasnt for the sound of the water pipes all through the night Sounded like a foghorn Unable to sleep Not good when the hotel was very expensive",0.038832670434420874,-0.28423168755436556
"Bed was very comfortable, daily cleanturndown, location excellent for us, adjustable air conditioning was a winnerWe were on the 7th floor and the stomping noises from above went from 6am through to about 10pm not sure what was above us but very noisy and would recommend lower floor",0.1577218715367218,-0.020589933057761294
A very pleasant stay  facilities are excellentBreakfast for Lactose  gluten intolerance could be better with a bit more choice please,0.5388485999948505,-0.11621147848567083
"The location is fantastic and the reception staff and door bell men where incredibly friendly and engaging always acknowledging our 2 year old and helping us with out pramThe liftit no joke took 15 mins forit to arrive to our floor everytime it was ridiculous our room was very small he had asked for a travel cot to be set up and while it was there it was in the way of then getting to the bathroom as there was just no room so we had to take it out and have our toddle in the tiny double bed and our 3 month old sleep in the pram 

The room had drink splatter marks on the wall aswell as a dirty hand print on the wall 

Says online there was room service but no menus or information anywhere to be found",0.2786764285864664,0.18677955670254712
"The staff were very friendly and  helpful Room was  well appointed with a comfortable bed and  the room came with a continental breakfast The rain shower is very nice after a long day

Many restaurantspubs nearby and a short walk to Plimco Station 5 min and Victoria 10min The theater Hamilton  and Wiked are playing nearby

Great find at a reasonable priceNA",0.42205572265848434,0.06617637834981217
"Allowed to check in 1 hour early and check out 1 hour late
Location was good, few minutes down the road from tube station
Beds were comfyThis hotel is not a 4 star hotel, its a 3 star at best
Curtains in the room were stained and had holes in Mini fridge in the room wasnt very cold
We had to clean the shower head so that it actually sprayed the water
Room had a musty smell when we first got in there
Few small jobs in these roomshotel would make the hotel a lot nicer
Reception staff not the most welcoming of people, upon checking out we got a bye that was it, didnt get asked if the room was ok etc",0.10943163103398289,0.14338729545216858
"Room 441 was very comfortable , there was however a slight smell of feet sadly odd smell of feet",-0.10061005265840384,-0.12437060616543927
Great location just up the road to the underground Plenty of places to find something to eat and drink  Great breakfast to start the dayNothing to dislike,0.27355365207021315,0.05801616536107151
"Very good for the price
Clean and good looking facilities
Great locationThe room is not very spacious, Wifi coverage is not great in certain areas and the breakfast although good, had limited food options",0.3392901167237592,-0.10358454471739299
"Location is great Nice walk through Hyde Park to the center Shower was leaking water 247

 Hose of hand shower was bolted to the wall so that it was very hard to use",0.10167579124104009,-0.20270669930599267
"NAService, they brushed off every issue we had and decided it not a big deal that we asked for a twin room as part of our original booking but for 3 nights we slept in one bed",0.13134196413692628,0.046235539152264034
"We love this hotel for its simplicity and location It is comfortable, friendly and has a good breakfast We have returned now three times and will return againCant fault it",0.12418678972477759,0.10198980744752084
This hotel needs renovation,0.2572025953352097,-0.10122190963266886
The view  we had a room overlooking Tower Bridge The location of the hotel is excellentOn arrival we had an issue with the toilet Changed rooms and went up a few floors and into a smaller room smaller bed and only one armchair changed rooms again but was just the same as the second one  a little disappointed,0.06869544395606678,-0.1884629236569448
LocationStaff Poor WiFi connection Bathroom door broke Couldnt lock bedroom door when in the room Minimum TV channels Poor breakfast Shower try filled up when in the shower and loads of black bits came back up the plug hole,-0.01649827102857999,0.02029625541516026
"This is a good small hotel with rooms that are not big, but clean and adequate  The service is very good when it comes to both the hotel and the breakfast staffThe location is quiet, but requires walking a bit  However, there are three tube stations within walking distance
The breakfast experience could be improved by both the variety of food and its quality  Its OK, but could have been better
I think this hotel is a bit overpriced even though London is expensive when it comes to accommodations",0.46613468536153463,-0.047801771518240076
"Great location, restaurant was lovely for dinnerThe rooms were very hot and hard to cool down and the pillows were very lumpy It was like sleeping on a bag of tennis balls so we didnt sleep great due to that and the heat The hotel outside also looks a bit grim but its lovely inside",0.13321797206629585,0.26569517668188225
"The friendlies of staff and able to provide service on request related to getting facilities and keeping room cleanThe room was small in size, it was difficult to even place our trolley and open in the room besides the bed The only drawback, rest everything was perfect",0.48399176381566383,-0.38110332329715674
Nice quiet location not too far from sitesCould have done with somewhere to hang damp towels,-0.31070634307621414,-0.006865073446331424
"Location excellent  Good breakfast Comfy beds  Excellent bathroom shower with great water pressure  Cleanliness seems highly valued by hotel appearance and updates made  Nice staffPillows not comfy   No sheet, just comforter with duvet  No wash cloths  No toilet paper dispenserholder  No drawers to put clothes in for an extended 6 night stay  Many electrical outlets not working",0.1270622794261767,-0.12239514389515757
"Location was great, room was very clean Staff was nice and accommodatingThere was no mini fridge or proper sitting in the room All the plugs were also only on one side of the bed so unsure how two people are supposed to use the room Lighting is also done with touchscreens which are not very intuitive, there could be more instruction",0.2234681555002749,-0.19339357548415623
"An excellent location just five minutes walk to the Houses of Parliament  Our room was very quiet with good sound insulation, the general feeling of the hotel was generally restful and calmOur prebooked breakfast experience was not good  Whilst the breakfast buffet is of good quality with a range of options to choose from, the breakfast room itself is of an inadequate size for the number of guests leading to queues, squashed seating and a lack of basics such as plates and cutlery  However, staff managed the difficult situation in a professional, friendly and good humoured way  This situation may be avoided by taking an early or late breakfast",0.45329449394066773,-0.0006537639987946771
"The room needs updating but for the price you pay it is excellent value for money
You have heating, air con, safe and fridge
Plenty of hanging spaceThe painting in the room was very slap dash paint on the doors and the enamal had chipped significantly on the basin the furniture was chipped the towels are for thin people but if you ask they do have bigger ones",-0.13910199485958122,-0.10690735047210145
"Terrific location, very spaciousbeds were small and the iron had rust stains on it",-0.2993004112510983,-0.15067771577488503
Very clean accommodation and perfect location to the Passdington Train Station Breakfast had plenty of choices and well presentedIt would be helpful when finding the accommodation to have a larger sign as the entrance is not off the footpath but behind a high tree garden,0.1389549984420271,-0.06918899264943941
Great location especially for St Pancras Nice to look out over a green space Staff very helpfulThe aircon didnt work but you could open a window Thelittle freezer didnt work,0.14118836361393602,0.030546544312587274
Location excellent close to tube station and London museums Comfortable room with all the necessary facilities and room rate was good having booked in advance Payed additional for breakfast 12 if you order on day of arrival and was very good selection and quality Staff very polite and helpfulNothing we didnt like only point was the room was a little stuffy even with air con as temp control only dropped to 17 I do sleep hot though and for me I would like the room a little cooler,0.07842204104308831,0.016325825795163656
"Its very centralIts very dated,I have been coming here for a long time it still looks the same",0.1501247054111377,0.02120197811086339
"Everything about the place , location , price was spot onNothing",0.04373560261052646,0.0926789586038446
"its modern theme, cleanliness and locationnone",0.08734062173402662,-0.05750291896292378
Staff were helpful and efficient Comfortable room and good foodNoisy Roadworks outside,0.3083103921599945,-0.3167003303650666
"Good value for money, for Central London",0.1822064792494193,-0.20460570572303743
Location very good for our trip Good to have breakfast includedNot much,0.40423427314912774,-0.030598899281860634
"Breakfast ok, not more Location excellentOne of the elevators out of order Long wait for the elevator Had a room next to the elevator Loud people in the corridor disturbed Ventilation outside was also loud Breakfast room crowded Poor logistics in the breakfast room Why arent the cereals and musli next to the yoghurt Why arent the cheese next to the buns and rolls",0.013965643170974443,-0.09488163331394456
"The hotel is right at the train station, it is cleanThe rooms are tiny, but this is OK for just sleeping there",0.25164184208434637,0.031703661313717935
Excellent breakfast well run and friendly staffThe room was a little tired and could do with refurbishment but everything worked,0.24807169285910874,-0.1588376605772995
I liked afternoon drinks in the restaurant,0.47375317703076075,0.051742259680154785
